"id","id2","año","año2","año3","partido","fecha","fase","grupo","id_grupo","pais","pais_min","xx","xxx","id_jugador","apellido","nombre","xxxx","id_pais_jugador","pais_jugador","pais_jugador_min","tiempo_gol","tiempo_gol2","xxxxx","parte_partido","xxxxxx","xxxxxx"
"1937","G-1937","2006","2006 FIFA World Cup","M-2006-09","Australia v Japan","2006-06-12","group stage","Group F","T-04","Australia","AUS","1","0","P-04807","Aloisi","John","15","T-04","Australia","AUS","90'+2'","90","2","second half, stoppage time","0","0"
"1938","G-1938","2006","2006 FIFA World Cup","M-2006-09","Australia v Japan","2006-06-12","group stage","Group F","T-42","Japan","JPN","0","1","P-08266","Nakamura","Shunsuke","10","T-42","Japan","JPN","26'","26","0","first half","0","0"
"1939","G-1939","2006","2006 FIFA World Cup","M-2006-10","United States v Czech Republic","2006-06-12","group stage","Group E","T-19","Czech Republic","CZE","0","1","P-08610","Koller","Jan","9","T-19","Czech Republic","CZE","5'","5","0","first half","0","0"
"1940","G-1940","2006","2006 FIFA World Cup","M-2006-10","United States v Czech Republic","2006-06-12","group stage","Group E","T-19","Czech Republic","CZE","0","1","P-03836","Rosický","Tomáš","10","T-19","Czech Republic","CZE","36'","36","0","first half","0","0"
"1941","G-1941","2006","2006 FIFA World Cup","M-2006-10","United States v Czech Republic","2006-06-12","group stage","Group E","T-19","Czech Republic","CZE","0","1","P-03836","Rosický","Tomáš","10","T-19","Czech Republic","CZE","76'","76","0","second half","0","0"
"1942","G-1942","2006","2006 FIFA World Cup","M-2006-11","Italy v Ghana","2006-06-12","group stage","Group E","T-39","Italy","ITA","1","0","P-09247","Pirlo","Andrea","21","T-39","Italy","ITA","40'","40","0","first half","0","0"
"1943","G-1943","2006","2006 FIFA World Cup","M-2006-11","Italy v Ghana","2006-06-12","group stage","Group E","T-39","Italy","ITA","1","0","P-06801","Iaquinta","Vincenzo","15","T-39","Italy","ITA","83'","83","0","second half","0","0"
"1944","G-1944","2006","2006 FIFA World Cup","M-2006-12","South Korea v Togo","2006-06-13","group stage","Group G","T-68","South Korea","KOR","1","0","P-06863","Lee","Chun-soo","14","T-68","South Korea","KOR","54'","54","0","second half","0","0"
"1945","G-1945","2006","2006 FIFA World Cup","M-2006-12","South Korea v Togo","2006-06-13","group stage","Group G","T-68","South Korea","KOR","1","0","P-07103","Ahn","Jung-hwan","9","T-68","South Korea","KOR","72'","72","0","second half","0","0"
"1946","G-1946","2006","2006 FIFA World Cup","M-2006-12","South Korea v Togo","2006-06-13","group stage","Group G","T-73","Togo","TGO","0","1","P-08090","Kader","Mohamed","17","T-73","Togo","TGO","31'","31","0","first half","0","0"
"1947","G-1947","2006","2006 FIFA World Cup","M-2006-14","Brazil v Croatia","2006-06-13","group stage","Group F","T-09","Brazil","BRA","1","0","P-02726","Kaká","not applicable","8","T-09","Brazil","BRA","44'","44","0","first half","0","0"
"1948","G-1948","2006","2006 FIFA World Cup","M-2006-15","Spain v Ukraine","2006-06-14","group stage","Group H","T-70","Spain","ESP","1","0","P-03244","Alonso","Xabi","14","T-70","Spain","ESP","13'","13","0","first half","0","0"
"1949","G-1949","2006","2006 FIFA World Cup","M-2006-15","Spain v Ukraine","2006-06-14","group stage","Group H","T-70","Spain","ESP","1","0","P-04291","Villa","David","21","T-70","Spain","ESP","17'","17","0","first half","0","0"
"1950","G-1950","2006","2006 FIFA World Cup","M-2006-15","Spain v Ukraine","2006-06-14","group stage","Group H","T-70","Spain","ESP","1","0","P-04291","Villa","David","21","T-70","Spain","ESP","48'","48","0","second half","0","1"
"1951","G-1951","2006","2006 FIFA World Cup","M-2006-15","Spain v Ukraine","2006-06-14","group stage","Group H","T-70","Spain","ESP","1","0","P-06519","Torres","Fernando","9","T-70","Spain","ESP","81'","81","0","second half","0","0"
"1952","G-1952","2006","2006 FIFA World Cup","M-2006-16","Tunisia v Saudi Arabia","2006-06-14","group stage","Group H","T-75","Tunisia","TUN","1","0","P-09989","Jaziri","Ziad","5","T-75","Tunisia","TUN","23'","23","0","first half","0","0"
"1953","G-1953","2006","2006 FIFA World Cup","M-2006-16","Tunisia v Saudi Arabia","2006-06-14","group stage","Group H","T-75","Tunisia","TUN","1","0","P-09167","Jaïdi","Radhi","15","T-75","Tunisia","TUN","90'+2'","90","2","second half, stoppage time","0","0"
"1954","G-1954","2006","2006 FIFA World Cup","M-2006-16","Tunisia v Saudi Arabia","2006-06-14","group stage","Group H","T-60","Saudi Arabia","SAU","0","1","P-05687","Al-Qahtani","Yasser","20","T-60","Saudi Arabia","SAU","57'","57","0","second half","0","0"
"1955","G-1955","2006","2006 FIFA World Cup","M-2006-16","Tunisia v Saudi Arabia","2006-06-14","group stage","Group H","T-60","Saudi Arabia","SAU","0","1","P-06162","Al-Jaber","Sami","9","T-60","Saudi Arabia","SAU","84'","84","0","second half","0","0"
"1956","G-1956","2006","2006 FIFA World Cup","M-2006-17","Germany v Poland","2006-06-14","group stage","Group A","T-29","Germany","DEU","1","0","P-03809","Neuville","Oliver","10","T-29","Germany","DEU","90'+1'","90","1","second half, stoppage time","0","0"
"1957","G-1957","2006","2006 FIFA World Cup","M-2006-18","Ecuador v Costa Rica","2006-06-15","group stage","Group A","T-24","Ecuador","ECU","1","0","P-09367","Tenorio","Carlos","21","T-24","Ecuador","ECU","8'","8","0","first half","0","0"
"1958","G-1958","2006","2006 FIFA World Cup","M-2006-18","Ecuador v Costa Rica","2006-06-15","group stage","Group A","T-24","Ecuador","ECU","1","0","P-06431","Delgado","Agustín","11","T-24","Ecuador","ECU","54'","54","0","second half","0","0"
"1959","G-1959","2006","2006 FIFA World Cup","M-2006-18","Ecuador v Costa Rica","2006-06-15","group stage","Group A","T-24","Ecuador","ECU","1","0","P-09701","Kaviedes","Iván","10","T-24","Ecuador","ECU","90'+2'","90","2","second half, stoppage time","0","0"
"1960","G-1960","2006","2006 FIFA World Cup","M-2006-19","England v Trinidad and Tobago","2006-06-15","group stage","Group B","T-27","England","ENG","1","0","P-09504","Crouch","Peter","21","T-27","England","ENG","83'","83","0","second half","0","0"
"1961","G-1961","2006","2006 FIFA World Cup","M-2006-19","England v Trinidad and Tobago","2006-06-15","group stage","Group B","T-27","England","ENG","1","0","P-07513","Gerrard","Steven","4","T-27","England","ENG","90'+1'","90","1","second half, stoppage time","0","0"
"1962","G-1962","2006","2006 FIFA World Cup","M-2006-20","Sweden v Paraguay","2006-06-15","group stage","Group B","T-71","Sweden","SWE","1","0","P-01499","Ljungberg","Freddie","9","T-71","Sweden","SWE","89'","89","0","second half","0","0"
"1963","G-1963","2006","2006 FIFA World Cup","M-2006-21","Argentina v Serbia and Montenegro","2006-06-16","group stage","Group C","T-03","Argentina","ARG","1","0","P-09914","Rodríguez","Maxi","18","T-03","Argentina","ARG","6'","6","0","first half","0","0"
"1964","G-1964","2006","2006 FIFA World Cup","M-2006-21","Argentina v Serbia and Montenegro","2006-06-16","group stage","Group C","T-03","Argentina","ARG","1","0","P-09914","Rodríguez","Maxi","18","T-03","Argentina","ARG","41'","41","0","first half","0","0"
"1965","G-1965","2006","2006 FIFA World Cup","M-2006-21","Argentina v Serbia and Montenegro","2006-06-16","group stage","Group C","T-03","Argentina","ARG","1","0","P-08770","Cambiasso","Esteban","5","T-03","Argentina","ARG","31'","31","0","first half","0","0"
"1966","G-1966","2006","2006 FIFA World Cup","M-2006-21","Argentina v Serbia and Montenegro","2006-06-16","group stage","Group C","T-03","Argentina","ARG","1","0","P-07013","Crespo","Hernán","9","T-03","Argentina","ARG","78'","78","0","second half","0","0"
"1967","G-1967","2006","2006 FIFA World Cup","M-2006-21","Argentina v Serbia and Montenegro","2006-06-16","group stage","Group C","T-03","Argentina","ARG","1","0","P-02135","Tevez","Carlos","11","T-03","Argentina","ARG","84'","84","0","second half","0","0"
"1968","G-1968","2006","2006 FIFA World Cup","M-2006-21","Argentina v Serbia and Montenegro","2006-06-16","group stage","Group C","T-03","Argentina","ARG","1","0","P-06410","Messi","Lionel","19","T-03","Argentina","ARG","88'","88","0","second half","0","0"
"1969","G-1969","2006","2006 FIFA World Cup","M-2006-22","Netherlands v Ivory Coast","2006-06-16","group stage","Group C","T-46","Netherlands","NLD","1","0","P-05286","van Persie","Robin","17","T-46","Netherlands","NLD","23'","23","0","first half","0","0"
"1970","G-1970","2006","2006 FIFA World Cup","M-2006-22","Netherlands v Ivory Coast","2006-06-16","group stage","Group C","T-46","Netherlands","NLD","1","0","P-08919","van Nistelrooy","Ruud","9","T-46","Netherlands","NLD","27'","27","0","first half","0","0"
"1971","G-1971","2006","2006 FIFA World Cup","M-2006-22","Netherlands v Ivory Coast","2006-06-16","group stage","Group C","T-40","Ivory Coast","CIV","0","1","P-05586","Koné","Bakari","14","T-40","Ivory Coast","CIV","38'","38","0","first half","0","0"
"1972","G-1972","2006","2006 FIFA World Cup","M-2006-24","Portugal v Iran","2006-06-17","group stage","Group D","T-56","Portugal","PRT","1","0","P-03802","Deco","not applicable","20","T-56","Portugal","PRT","63'","63","0","second half","0","0"
"1973","G-1973","2006","2006 FIFA World Cup","M-2006-24","Portugal v Iran","2006-06-17","group stage","Group D","T-56","Portugal","PRT","1","0","P-03015","Ronaldo","Cristiano","17","T-56","Portugal","PRT","80'","80","0","second half","0","1"
"1974","G-1974","2006","2006 FIFA World Cup","M-2006-25","Czech Republic v Ghana","2006-06-17","group stage","Group E","T-30","Ghana","GHA","0","1","P-07680","Gyan","Asamoah","3","T-30","Ghana","GHA","2'","2","0","first half","0","0"
"1975","G-1975","2006","2006 FIFA World Cup","M-2006-25","Czech Republic v Ghana","2006-06-17","group stage","Group E","T-30","Ghana","GHA","0","1","P-02970","Muntari","Sulley","11","T-30","Ghana","GHA","82'","82","0","second half","0","0"
"1976","G-1976","2006","2006 FIFA World Cup","M-2006-26","Italy v United States","2006-06-17","group stage","Group E","T-39","Italy","ITA","1","0","P-07752","Gilardino","Alberto","11","T-39","Italy","ITA","22'","22","0","first half","0","0"
"1977","G-1977","2006","2006 FIFA World Cup","M-2006-26","Italy v United States","2006-06-17","group stage","Group E","T-79","United States","USA","0","1","P-00890","Zaccardo","Cristian","2","T-39","Italy","ITA","27'","27","0","first half","1","0"
"1978","G-1978","2006","2006 FIFA World Cup","M-2006-28","Brazil v Australia","2006-06-18","group stage","Group F","T-09","Brazil","BRA","1","0","P-08367","Adriano","not applicable","7","T-09","Brazil","BRA","49'","49","0","second half","0","0"
"1979","G-1979","2006","2006 FIFA World Cup","M-2006-28","Brazil v Australia","2006-06-18","group stage","Group F","T-09","Brazil","BRA","1","0","P-09130","Fred","not applicable","21","T-09","Brazil","BRA","90'","90","0","second half","0","0"
"1980","G-1980","2006","2006 FIFA World Cup","M-2006-29","France v South Korea","2006-06-18","group stage","Group G","T-28","France","FRA","1","0","P-06999","Henry","Thierry","12","T-28","France","FRA","9'","9","0","first half","0","0"
"1981","G-1981","2006","2006 FIFA World Cup","M-2006-29","France v South Korea","2006-06-18","group stage","Group G","T-68","South Korea","KOR","0","1","P-00100","Park","Ji-sung","7","T-68","South Korea","KOR","81'","81","0","second half","0","0"
"1982","G-1982","2006","2006 FIFA World Cup","M-2006-30","Togo v Switzerland","2006-06-19","group stage","Group G","T-72","Switzerland","CHE","0","1","P-02320","Frei","Alexander","9","T-72","Switzerland","CHE","16'","16","0","first half","0","0"
"1983","G-1983","2006","2006 FIFA World Cup","M-2006-30","Togo v Switzerland","2006-06-19","group stage","Group G","T-72","Switzerland","CHE","0","1","P-00432","Barnetta","Tranquillo","16","T-72","Switzerland","CHE","88'","88","0","second half","0","0"
"1984","G-1984","2006","2006 FIFA World Cup","M-2006-31","Saudi Arabia v Ukraine","2006-06-19","group stage","Group H","T-77","Ukraine","UKR","0","1","P-06359","Rusol","Andriy","6","T-77","Ukraine","UKR","4'","4","0","first half","0","0"
"1985","G-1985","2006","2006 FIFA World Cup","M-2006-31","Saudi Arabia v Ukraine","2006-06-19","group stage","Group H","T-77","Ukraine","UKR","0","1","P-00704","Rebrov","Serhii","11","T-77","Ukraine","UKR","36'","36","0","first half","0","0"
"1986","G-1986","2006","2006 FIFA World Cup","M-2006-31","Saudi Arabia v Ukraine","2006-06-19","group stage","Group H","T-77","Ukraine","UKR","0","1","P-08264","Shevchenko","Andriy","7","T-77","Ukraine","UKR","46'","46","0","second half","0","0"
"1987","G-1987","2006","2006 FIFA World Cup","M-2006-31","Saudi Arabia v Ukraine","2006-06-19","group stage","Group H","T-77","Ukraine","UKR","0","1","P-08084","Kalynychenko","Maksym","19","T-77","Ukraine","UKR","84'","84","0","second half","0","0"
"1988","G-1988","2006","2006 FIFA World Cup","M-2006-32","Spain v Tunisia","2006-06-19","group stage","Group H","T-70","Spain","ESP","1","0","P-03846","Raúl","not applicable","7","T-70","Spain","ESP","71'","71","0","second half","0","0"
"1989","G-1989","2006","2006 FIFA World Cup","M-2006-32","Spain v Tunisia","2006-06-19","group stage","Group H","T-70","Spain","ESP","1","0","P-06519","Torres","Fernando","9","T-70","Spain","ESP","76'","76","0","second half","0","0"
"1990","G-1990","2006","2006 FIFA World Cup","M-2006-32","Spain v Tunisia","2006-06-19","group stage","Group H","T-70","Spain","ESP","1","0","P-06519","Torres","Fernando","9","T-70","Spain","ESP","90'+1'","90","1","second half, stoppage time","0","1"
"1991","G-1991","2006","2006 FIFA World Cup","M-2006-32","Spain v Tunisia","2006-06-19","group stage","Group H","T-75","Tunisia","TUN","0","1","P-09351","Mnari","Jawhar","12","T-75","Tunisia","TUN","8'","8","0","first half","0","0"
"1992","G-1992","2006","2006 FIFA World Cup","M-2006-33","Costa Rica v Poland","2006-06-20","group stage","Group A","T-16","Costa Rica","CRI","1","0","P-06595","Gómez","Rónald","11","T-16","Costa Rica","CRI","25'","25","0","first half","0","0"
"1993","G-1993","2006","2006 FIFA World Cup","M-2006-33","Costa Rica v Poland","2006-06-20","group stage","Group A","T-55","Poland","POL","0","1","P-04761","Bosacki","Bartosz","19","T-55","Poland","POL","33'","33","0","first half","0","0"
"1994","G-1994","2006","2006 FIFA World Cup","M-2006-33","Costa Rica v Poland","2006-06-20","group stage","Group A","T-55","Poland","POL","0","1","P-04761","Bosacki","Bartosz","19","T-55","Poland","POL","65'","65","0","second half","0","0"
"1995","G-1995","2006","2006 FIFA World Cup","M-2006-34","Ecuador v Germany","2006-06-20","group stage","Group A","T-29","Germany","DEU","0","1","P-05239","Klose","Miroslav","11","T-29","Germany","DEU","4'","4","0","first half","0","0"
"1996","G-1996","2006","2006 FIFA World Cup","M-2006-34","Ecuador v Germany","2006-06-20","group stage","Group A","T-29","Germany","DEU","0","1","P-05239","Klose","Miroslav","11","T-29","Germany","DEU","44'","44","0","first half","0","0"
"1997","G-1997","2006","2006 FIFA World Cup","M-2006-34","Ecuador v Germany","2006-06-20","group stage","Group A","T-29","Germany","DEU","0","1","P-07597","Podolski","Lukas","20","T-29","Germany","DEU","57'","57","0","second half","0","0"
"1998","G-1998","2006","2006 FIFA World Cup","M-2006-35","Paraguay v Trinidad and Tobago","2006-06-20","group stage","Group B","T-53","Paraguay","PRY","1","0","P-02234","Cuevas","Nelson","23","T-53","Paraguay","PRY","86'","86","0","second half","0","0"
"1999","G-1999","2006","2006 FIFA World Cup","M-2006-35","Paraguay v Trinidad and Tobago","2006-06-20","group stage","Group B","T-53","Paraguay","PRY","1","0","P-04849","Sancho","Brent","5","T-74","Trinidad and Tobago","TTO","25'","25","0","first half","1","0"
"2000","G-2000","2006","2006 FIFA World Cup","M-2006-36","Sweden v England","2006-06-20","group stage","Group B","T-71","Sweden","SWE","1","0","P-06184","Allbäck","Marcus","20","T-71","Sweden","SWE","51'","51","0","second half","0","0"
"2001","G-2001","2006","2006 FIFA World Cup","M-2006-36","Sweden v England","2006-06-20","group stage","Group B","T-71","Sweden","SWE","1","0","P-09697","Larsson","Henrik","11","T-71","Sweden","SWE","90'","90","0","second half","0","0"
"2002","G-2002","2006","2006 FIFA World Cup","M-2006-36","Sweden v England","2006-06-20","group stage","Group B","T-27","England","ENG","0","1","P-00931","Cole","Joe","11","T-27","England","ENG","34'","34","0","first half","0","0"
"2003","G-2003","2006","2006 FIFA World Cup","M-2006-36","Sweden v England","2006-06-20","group stage","Group B","T-27","England","ENG","0","1","P-07513","Gerrard","Steven","4","T-27","England","ENG","85'","85","0","second half","0","0"
"2004","G-2004","2006","2006 FIFA World Cup","M-2006-37","Iran v Angola","2006-06-21","group stage","Group D","T-36","Iran","IRN","1","0","P-07555","Bakhtiarizadeh","Sohrab","3","T-36","Iran","IRN","75'","75","0","second half","0","0"
